departure_day_of_week,scheduled_departure_utc,carrier,flight_number,origin_airport,destination_airport,arrival_delay_minutes,is_cancelled,scheduled_arrival_utc,observed_at_utc,event_time_utc,flight_id,callsign,latitude,longitude,altitude_ft,ground_speed_kts,heading_deg,on_ground,raw_payload,direction,dep_weather_temperature_c,dep_weather_dewpoint_c,dep_weather_humidity_pct,dep_weather_pressure_hpa,dep_weather_wind_kph,dep_weather_gust_kph,dep_weather_visibility_km,dep_weather_precip_mm,dep_weather_snow_mm,dep_weather_cloud_cover_pct,dep_weather_condition_code
5,2025-12-19 19:50:00+00:00,WN,1755,BWI,MDW,34.0,0.0,2025-12-20T16:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T19:50:00Z,WN1755_2025-12-19T19:50:00Z,WN1755,,,,,,,,departure,10.9,0.9,50,999.8,28.8,59.8,,0.0,0.0,23,1
5,2025-12-19 22:00:00+00:00,WN,3080,BWI,MDW,48.0,0.0,2025-12-20T21:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:00:00Z,WN3080_2025-12-19T22:00:00Z,WN3080,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 14:35:00+00:00,WN,3207,BWI,MDW,26.0,0.0,2025-12-20T06:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T14:35:00Z,WN3207_2025-12-19T14:35:00Z,WN3207,,,,,,,,departure,13.3,12.4,94,996.5,17.7,42.5,,0.4,0.0,100,51
5,2025-12-19 16:00:00+00:00,WN,4177,BWI,MEM,18.0,0.0,2025-12-20T09:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:00:00Z,WN4177_2025-12-19T16:00:00Z,WN4177,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 14:50:00+00:00,WN,179,BWI,MHT,-4.0,0.0,2025-12-20T07:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T14:50:00Z,WN179_2025-12-19T14:50:00Z,WN179,,,,,,,,departure,13.3,12.4,94,996.5,17.7,42.5,,0.4,0.0,100,51
5,2025-12-19 06:45:00+00:00,WN,1759,BWI,MHT,32.0,0.0,2025-12-19T15:00:00Z,2026-04-22T02:05:55+00:00,2025-12-19T06:45:00Z,WN1759_2025-12-19T06:45:00Z,WN1759,,,,,,,,departure,10.9,10.2,96,1008.4,19.9,38.2,,0.6,0.0,100,53
5,2025-12-19 10:45:00+00:00,WN,1760,BWI,MHT,,0.0,2025-12-19T22:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T10:45:00Z,WN1760_2025-12-19T10:45:00Z,WN1760,,,,,,,,departure,12.2,11.7,97,999.3,36.2,70.9,,2.7,0.0,98,63
5,2025-12-19 19:50:00+00:00,WN,1766,BWI,MHT,112.0,0.0,2025-12-20T17:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T19:50:00Z,WN1766_2025-12-19T19:50:00Z,WN1766,,,,,,,,departure,10.9,0.9,50,999.8,28.8,59.8,,0.0,0.0,23,1
5,2025-12-19 22:55:00+00:00,WN,1767,BWI,MHT,130.0,0.0,2025-12-19T23:20:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:55:00Z,WN1767_2025-12-19T22:55:00Z,WN1767,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 20:15:00+00:00,WN,462,BWI,MIA,51.0,0.0,2025-12-20T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:15:00Z,WN462_2025-12-19T20:15:00Z,WN462,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 15:15:00+00:00,WN,899,BWI,MIA,98.0,0.0,2025-12-20T09:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:15:00Z,WN899_2025-12-19T15:15:00Z,WN899,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 08:10:00+00:00,WN,1770,BWI,MIA,36.0,0.0,2025-12-19T19:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:10:00Z,WN1770_2025-12-19T08:10:00Z,WN1770,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 09:20:00+00:00,WN,313,BWI,MKE,-8.0,0.0,2025-12-19T19:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T09:20:00Z,WN313_2025-12-19T09:20:00Z,WN313,,,,,,,,departure,12.3,11.8,97,1002.0,31.8,64.4,,4.6,0.0,100,63
5,2025-12-19 22:40:00+00:00,WN,544,BWI,MKE,45.0,0.0,2025-12-20T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:40:00Z,WN544_2025-12-19T22:40:00Z,WN544,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 16:05:00+00:00,WN,1781,BWI,MKE,10.0,0.0,2025-12-20T09:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:05:00Z,WN1781_2025-12-19T16:05:00Z,WN1781,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 21:45:00+00:00,WN,1343,BWI,MSP,156.0,0.0,2025-12-20T21:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T21:45:00Z,WN1343_2025-12-19T21:45:00Z,WN1343,,,,,,,,departure,7.2,-2.8,49,1003.9,25.7,68.8,,0.0,0.0,96,3
5,2025-12-19 08:10:00+00:00,WN,4076,BWI,MSP,-17.0,0.0,2025-12-19T18:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:10:00Z,WN4076_2025-12-19T08:10:00Z,WN4076,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 22:30:00+00:00,WN,793,BWI,MSY,2.0,0.0,2025-12-19T23:00:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:30:00Z,WN793_2025-12-19T22:30:00Z,WN793,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 09:35:00+00:00,WN,1787,BWI,MSY,7.0,0.0,2025-12-19T21:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T09:35:00Z,WN1787_2025-12-19T09:35:00Z,WN1787,,,,,,,,departure,12.3,11.8,97,1002.0,31.8,64.4,,4.6,0.0,100,63
5,2025-12-19 15:55:00+00:00,WN,2183,BWI,MSY,2.0,0.0,2025-12-20T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:55:00Z,WN2183_2025-12-19T15:55:00Z,WN2183,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 20:20:00+00:00,WN,854,BWI,MYR,5.0,0.0,2025-12-20T18:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:20:00Z,WN854_2025-12-19T20:20:00Z,WN854,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 16:05:00+00:00,WN,1419,BWI,MYR,8.0,0.0,2025-12-20T09:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:05:00Z,WN1419_2025-12-19T16:05:00Z,WN1419,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 08:10:00+00:00,WN,2124,BWI,MYR,2.0,0.0,2025-12-19T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:10:00Z,WN2124_2025-12-19T08:10:00Z,WN2124,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 15:35:00+00:00,WN,1250,BWI,ONT,74.0,0.0,2025-12-20T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:35:00Z,WN1250_2025-12-19T15:35:00Z,WN1250,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 08:25:00+00:00,WN,933,BWI,ORF,-5.0,0.0,2025-12-19T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:25:00Z,WN933_2025-12-19T08:25:00Z,WN933,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 22:35:00+00:00,WN,1795,BWI,ORF,24.0,0.0,2025-12-20T22:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:35:00Z,WN1795_2025-12-19T22:35:00Z,WN1795,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 18:25:00+00:00,WN,2432,BWI,ORF,-10.0,0.0,2025-12-20T13:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T18:25:00Z,WN2432_2025-12-19T18:25:00Z,WN2432,,,,,,,,departure,12.2,5.2,62,998.6,24.2,74.9,,1.1,0.0,68,55
5,2025-12-19 13:30:00+00:00,WN,4183,BWI,ORF,-12.0,0.0,2025-12-20T04:00:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:30:00Z,WN4183_2025-12-19T13:30:00Z,WN4183,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 08:00:00+00:00,WN,669,BWI,PBI,57.0,0.0,2025-12-19T18:35:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:00:00Z,WN669_2025-12-19T08:00:00Z,WN669,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 16:40:00+00:00,WN,1801,BWI,PBI,141.0,0.0,2025-12-20T12:00:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:40:00Z,WN1801_2025-12-19T16:40:00Z,WN1801,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 20:20:00+00:00,WN,2342,BWI,PBI,19.0,0.0,2025-12-20T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:20:00Z,WN2342_2025-12-19T20:20:00Z,WN2342,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 11:25:00+00:00,WN,4681,BWI,PBI,24.0,0.0,2025-12-20T01:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T11:25:00Z,WN4681_2025-12-19T11:25:00Z,WN4681,,,,,,,,departure,11.9,11.6,98,998.2,28.6,70.9,,3.0,0.0,100,63
5,2025-12-19 09:20:00+00:00,WN,435,BWI,PHX,-10.0,0.0,2025-12-19T21:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T09:20:00Z,WN435_2025-12-19T09:20:00Z,WN435,,,,,,,,departure,12.3,11.8,97,1002.0,31.8,64.4,,4.6,0.0,100,63
5,2025-12-19 21:00:00+00:00,WN,1827,BWI,PHX,-4.0,0.0,2025-12-19T21:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T21:00:00Z,WN1827_2025-12-19T21:00:00Z,WN1827,,,,,,,,departure,7.2,-2.8,49,1003.9,25.7,68.8,,0.0,0.0,96,3
5,2025-12-19 17:50:00+00:00,WN,2262,BWI,PHX,32.0,0.0,2025-12-20T14:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T17:50:00Z,WN2262_2025-12-19T17:50:00Z,WN2262,,,,,,,,departure,11.6,4.6,62,998.7,20.8,46.1,,0.1,0.0,42,51
5,2025-12-19 06:25:00+00:00,WN,3051,BWI,PHX,-24.0,0.0,2025-12-19T16:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T06:25:00Z,WN3051_2025-12-19T06:25:00Z,WN3051,,,,,,,,departure,10.9,10.2,96,1008.4,19.9,38.2,,0.6,0.0,100,53
5,2025-12-19 15:40:00+00:00,WN,802,BWI,PIT,31.0,0.0,2025-12-20T08:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:40:00Z,WN802_2025-12-19T15:40:00Z,WN802,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 11:40:00+00:00,WN,1828,BWI,PIT,57.0,0.0,2025-12-20T00:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T11:40:00Z,WN1828_2025-12-19T11:40:00Z,WN1828,,,,,,,,departure,11.9,11.6,98,998.2,28.6,70.9,,3.0,0.0,100,63
5,2025-12-19 22:40:00+00:00,WN,1842,BWI,PIT,42.0,0.0,2025-12-20T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:40:00Z,WN1842_2025-12-19T22:40:00Z,WN1842,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 12:40:00+00:00,WN,1676,BWI,PVD,80.0,0.0,2025-12-20T02:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T12:40:00Z,WN1676_2025-12-19T12:40:00Z,WN1676,,,,,,,,departure,13.9,13.2,96,996.6,20.2,58.7,,1.2,0.0,100,55
5,2025-12-19 06:40:00+00:00,WN,1844,BWI,PVD,16.0,0.0,2025-12-19T14:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T06:40:00Z,WN1844_2025-12-19T06:40:00Z,WN1844,,,,,,,,departure,10.9,10.2,96,1008.4,19.9,38.2,,0.6,0.0,100,53
5,2025-12-19 18:55:00+00:00,WN,1856,BWI,PVD,80.0,0.0,2025-12-20T15:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T18:55:00Z,WN1856_2025-12-19T18:55:00Z,WN1856,,,,,,,,departure,12.2,5.2,62,998.6,24.2,74.9,,1.1,0.0,68,55
5,2025-12-19 22:35:00+00:00,WN,1859,BWI,PVD,16.0,0.0,2025-12-20T22:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:35:00Z,WN1859_2025-12-19T22:35:00Z,WN1859,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 15:55:00+00:00,WN,3258,BWI,PVD,7.0,0.0,2025-12-20T09:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:55:00Z,WN3258_2025-12-19T15:55:00Z,WN3258,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 15:25:00+00:00,WN,330,BWI,PWM,25.0,0.0,2025-12-20T08:20:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:25:00Z,WN330_2025-12-19T15:25:00Z,WN330,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 13:10:00+00:00,WN,1504,BWI,PWM,-13.0,0.0,2025-12-20T03:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:10:00Z,WN1504_2025-12-19T13:10:00Z,WN1504,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 09:40:00+00:00,WN,1862,BWI,PWM,-10.0,0.0,2025-12-19T20:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T09:40:00Z,WN1862_2025-12-19T09:40:00Z,WN1862,,,,,,,,departure,12.3,11.8,97,1002.0,31.8,64.4,,4.6,0.0,100,63
5,2025-12-19 22:35:00+00:00,WN,1865,BWI,PWM,2.0,0.0,2025-12-19T22:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:35:00Z,WN1865_2025-12-19T22:35:00Z,WN1865,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 19:25:00+00:00,WN,853,BWI,RDU,46.0,0.0,2025-12-20T16:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T19:25:00Z,WN853_2025-12-19T19:25:00Z,WN853,,,,,,,,departure,10.9,0.9,50,999.8,28.8,59.8,,0.0,0.0,23,1
5,2025-12-19 16:45:00+00:00,WN,1579,BWI,RDU,22.0,0.0,2025-12-20T10:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:45:00Z,WN1579_2025-12-19T16:45:00Z,WN1579,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 14:15:00+00:00,WN,1587,BWI,RDU,0.0,0.0,2025-12-20T05:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T14:15:00Z,WN1587_2025-12-19T14:15:00Z,WN1587,,,,,,,,departure,13.3,12.4,94,996.5,17.7,42.5,,0.4,0.0,100,51
5,2025-12-19 06:35:00+00:00,WN,1869,BWI,RDU,-12.0,0.0,2025-12-19T14:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T06:35:00Z,WN1869_2025-12-19T06:35:00Z,WN1869,,,,,,,,departure,10.9,10.2,96,1008.4,19.9,38.2,,0.6,0.0,100,53
5,2025-12-19 08:15:00+00:00,WN,2073,BWI,RDU,6.0,0.0,2025-12-19T17:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:15:00Z,WN2073_2025-12-19T08:15:00Z,WN2073,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 22:50:00+00:00,WN,2541,BWI,RDU,-2.0,0.0,2025-12-19T22:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:50:00Z,WN2541_2025-12-19T22:50:00Z,WN2541,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 10:35:00+00:00,WN,1103,BWI,RIC,0.0,0.0,2025-12-19T22:05:00Z,2026-04-22T02:05:55+00:00,2025-12-19T10:35:00Z,WN1103_2025-12-19T10:35:00Z,WN1103,,,,,,,,departure,12.2,11.7,97,999.3,36.2,70.9,,2.7,0.0,98,63
5,2025-12-19 22:45:00+00:00,WN,4326,BWI,RIC,11.0,0.0,2025-12-20T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:45:00Z,WN4326_2025-12-19T22:45:00Z,WN4326,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 22:35:00+00:00,WN,599,BWI,ROC,12.0,0.0,2025-12-20T22:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:35:00Z,WN599_2025-12-19T22:35:00Z,WN599,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 10:35:00+00:00,WN,1416,BWI,ROC,-11.0,0.0,2025-12-19T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T10:35:00Z,WN1416_2025-12-19T10:35:00Z,WN1416,,,,,,,,departure,12.2,11.7,97,999.3,36.2,70.9,,2.7,0.0,98,63
5,2025-12-19 16:10:00+00:00,WN,2944,BWI,ROC,26.0,0.0,2025-12-20T09:40:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:10:00Z,WN2944_2025-12-19T16:10:00Z,WN2944,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 11:50:00+00:00,WN,1800,BWI,RSW,23.0,0.0,2025-12-20T02:20:00Z,2026-04-22T02:05:55+00:00,2025-12-19T11:50:00Z,WN1800_2025-12-19T11:50:00Z,WN1800,,,,,,,,departure,11.9,11.6,98,998.2,28.6,70.9,,3.0,0.0,100,63
5,2025-12-19 07:05:00+00:00,WN,1891,BWI,RSW,11.0,0.0,2025-12-19T16:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T07:05:00Z,WN1891_2025-12-19T07:05:00Z,WN1891,,,,,,,,departure,11.3,10.7,96,1006.6,22.5,42.5,,0.9,0.0,100,53
5,2025-12-19 20:20:00+00:00,WN,1895,BWI,RSW,57.0,0.0,2025-12-20T19:20:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:20:00Z,WN1895_2025-12-19T20:20:00Z,WN1895,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 16:45:00+00:00,WN,4365,BWI,RSW,4.0,0.0,2025-12-20T12:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:45:00Z,WN4365_2025-12-19T16:45:00Z,WN4365,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 09:45:00+00:00,WN,459,BWI,SAN,54.0,0.0,2025-12-19T22:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T09:45:00Z,WN459_2025-12-19T09:45:00Z,WN459,,,,,,,,departure,12.3,11.8,97,1002.0,31.8,64.4,,4.6,0.0,100,63
5,2025-12-19 19:35:00+00:00,WN,496,BWI,SAN,37.0,0.0,2025-12-20T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T19:35:00Z,WN496_2025-12-19T19:35:00Z,WN496,,,,,,,,departure,10.9,0.9,50,999.8,28.8,59.8,,0.0,0.0,23,1
5,2025-12-19 06:20:00+00:00,WN,1377,BWI,SAN,19.0,0.0,2025-12-19T15:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T06:20:00Z,WN1377_2025-12-19T06:20:00Z,WN1377,,,,,,,,departure,10.9,10.2,96,1008.4,19.9,38.2,,0.6,0.0,100,53
5,2025-12-19 15:30:00+00:00,WN,1900,BWI,SAN,51.0,0.0,2025-12-20T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-19T15:30:00Z,WN1900_2025-12-19T15:30:00Z,WN1900,,,,,,,,departure,11.6,9.4,87,996.7,14.9,37.8,,0.5,0.0,100,53
5,2025-12-19 08:25:00+00:00,WN,461,BWI,SAT,-15.0,0.0,2025-12-19T19:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:25:00Z,WN461_2025-12-19T08:25:00Z,WN461,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 13:35:00+00:00,WN,596,BWI,SAT,-1.0,0.0,2025-12-20T06:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:35:00Z,WN596_2025-12-19T13:35:00Z,WN596,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 21:20:00+00:00,WN,1904,BWI,SAT,55.0,0.0,2025-12-19T21:35:00Z,2026-04-22T02:05:55+00:00,2025-12-19T21:20:00Z,WN1904_2025-12-19T21:20:00Z,WN1904,,,,,,,,departure,7.2,-2.8,49,1003.9,25.7,68.8,,0.0,0.0,96,3
5,2025-12-19 08:25:00+00:00,WN,1050,BWI,SAV,-2.0,0.0,2025-12-19T18:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:25:00Z,WN1050_2025-12-19T08:25:00Z,WN1050,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 20:30:00+00:00,WN,1793,BWI,SAV,21.0,0.0,2025-12-20T18:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:30:00Z,WN1793_2025-12-19T20:30:00Z,WN1793,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 13:15:00+00:00,WN,4280,BWI,SAV,33.0,0.0,2025-12-20T04:20:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:15:00Z,WN4280_2025-12-19T13:15:00Z,WN4280,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 22:40:00+00:00,WN,346,BWI,SDF,10.0,0.0,2025-12-19T23:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:40:00Z,WN346_2025-12-19T22:40:00Z,WN346,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
5,2025-12-19 11:00:00+00:00,WN,2239,BWI,SDF,24.0,0.0,2025-12-19T23:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T11:00:00Z,WN2239_2025-12-19T11:00:00Z,WN2239,,,,,,,,departure,11.9,11.6,98,998.2,28.6,70.9,,3.0,0.0,100,63
5,2025-12-19 12:55:00+00:00,WN,1712,BWI,SFO,27.0,0.0,2025-12-20T04:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T12:55:00Z,WN1712_2025-12-19T12:55:00Z,WN1712,,,,,,,,departure,13.9,13.2,96,996.6,20.2,58.7,,1.2,0.0,100,55
5,2025-12-19 08:10:00+00:00,WN,247,BWI,SJU,78.0,0.0,2025-12-19T21:25:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:10:00Z,WN247_2025-12-19T08:10:00Z,WN247,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 20:30:00+00:00,WN,1425,BWI,SJU,53.0,0.0,2025-12-19T21:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:30:00Z,WN1425_2025-12-19T20:30:00Z,WN1425,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 13:50:00+00:00,WN,1914,BWI,SLC,64.0,0.0,2025-12-20T06:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:50:00Z,WN1914_2025-12-19T13:50:00Z,WN1914,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 18:55:00+00:00,WN,1918,BWI,SMF,35.0,0.0,2025-12-20T16:30:00Z,2026-04-22T02:05:55+00:00,2025-12-19T18:55:00Z,WN1918_2025-12-19T18:55:00Z,WN1918,,,,,,,,departure,12.2,5.2,62,998.6,24.2,74.9,,1.1,0.0,68,55
5,2025-12-19 20:15:00+00:00,WN,1697,BWI,SRQ,71.0,0.0,2025-12-20T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T20:15:00Z,WN1697_2025-12-19T20:15:00Z,WN1697,,,,,,,,departure,8.6,-1.4,50,1002.1,32.1,68.8,,0.0,0.0,28,1
5,2025-12-19 13:15:00+00:00,WN,1743,BWI,SRQ,-11.0,0.0,2025-12-20T05:10:00Z,2026-04-22T02:05:55+00:00,2025-12-19T13:15:00Z,WN1743_2025-12-19T13:15:00Z,WN1743,,,,,,,,departure,14.4,13.6,96,996.2,20.8,45.7,,1.1,0.0,100,55
5,2025-12-19 16:35:00+00:00,WN,1925,BWI,SRQ,-3.0,0.0,2025-12-20T11:50:00Z,2026-04-22T02:05:55+00:00,2025-12-19T16:35:00Z,WN1925_2025-12-19T16:35:00Z,WN1925,,,,,,,,departure,11.9,8.1,78,997.6,17.7,37.4,,0.0,0.0,100,3
5,2025-12-19 08:15:00+00:00,WN,2022,BWI,SRQ,13.0,0.0,2025-12-19T19:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T08:15:00Z,WN2022_2025-12-19T08:15:00Z,WN2022,,,,,,,,departure,12.0,11.4,96,1004.8,27.6,51.5,,1.9,0.0,100,61
5,2025-12-19 07:45:00+00:00,WN,156,BWI,STL,4.0,0.0,2025-12-19T16:55:00Z,2026-04-22T02:05:55+00:00,2025-12-19T07:45:00Z,WN156_2025-12-19T07:45:00Z,WN156,,,,,,,,departure,11.3,10.7,96,1006.6,22.5,42.5,,0.9,0.0,100,53
5,2025-12-19 22:25:00+00:00,WN,1729,BWI,STL,6.0,0.0,2025-12-20T22:15:00Z,2026-04-22T02:05:55+00:00,2025-12-19T22:25:00Z,WN1729_2025-12-19T22:25:00Z,WN1729,,,,,,,,departure,4.8,-4.6,51,1007.1,27.4,64.8,,0.0,0.0,70,2
